Model Pair,Grid ID,Remapped Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Other Player Visible,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Format Errors Judge,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235118_363791_d636a407,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,0,140,0,0,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,4,2,2,0,0,0,8,3,5,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235121_753811_a3512e8b,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,4,0,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235143_306698_8b5e4fe8,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,8,0,0,0,0,0,0,80,0,0,0.5,140,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235213_840280_fa9bc928,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,0,0,0,140,0,0,0.12142857142857144,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,2,2,0,0,0,5,2,3,4,2,2,1,2,,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235155_452364_90854236,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,0,140,0,0,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,2,0,2,4,2,2,0,0,0,4,2,2,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235156_625774_36b31433,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,5,0,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235214_326601_4dd8840d,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_235250_693075_87189ef5,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,0,0,0,140,0,0,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,4,2,2,0,0,0,4,2,2,4,2,2,1,3,,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_235241_101106_0676c1b4,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,8,0,0,0,0,0,0,140,0,0,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,3,0,3,4,2,2,1,0,1,5,3,2,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_235249_308072_566ca528,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,4,0,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_235259_839581_a5d1f3ed,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,7,1,0,0,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234115_390252_e1ec73c7,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234115_390070_de23bd43,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234115_389809_7fcc89e2,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234115_390438_34a6f1d5,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,75,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234115_392206_ed628056,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234115_390625_db8fea28,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234115_390991_302f5178,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234115_392649_ca57d987,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,7,0,0,0,0,70,0,140,0,0,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234226_124268_aaf32fdd,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234215_363840_2112f51c,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234224_165323_c1d3d83b,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,106,42,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234243_333466_b88a7897,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,140,0,0,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234301_911085_3af59c28,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234250_263798_2e91394b,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234257_476929_d0e04596,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,107,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234320_804165_481173d9,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234356_441411_ced1b00f,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234323_102913_3d2bf903,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234351_988549_23494ca8,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,108,44,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234408_174809_65c88f52,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234426_330669_010dca78,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_none_selfish11_opv00,20260527_234415_057015_0f160cb3,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00,20260527_234422_629278_9bbe1682,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,8,1,0,0,1,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,109,45,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00,20260527_234435_867714_ee6ea0ab,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,0,0,0,70,0,140,0,0,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,110,46,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00,20260527_234512_677629_75f346fd,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,8,0,0,0,0,70,0,70,0,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
