Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
GPT_4.1-GPT_4.1,39,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250922_015750,True,"[True, True]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,8,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog11_p4ptrue_contract_none,20250922_014630,True,"[True, True]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,7,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
DeepSeek_R1-DeepSeek_R1,40,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250920_014741,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,1,2,,0,0,10,10,1,3,2,3,1
Llama_405B-Llama_405B,40,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_211647,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,130,64,66,0.007692307692307665,130,True,True,1,1,0,0,0,2,3,1,3,,0,0,13,9,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,40,ctx1_fog00_p4pfalse_contract_none,20250920_014236,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,60,60,0,0.5,130,True,False,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,40,ctx1_fog00_p4pfalse_contract_none,20250921_210557,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,40,ctx1_fog00_p4pfalse_contract_strict,20250920_014400,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,8,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,2,3,1
Llama_405B-Llama_405B,40,ctx1_fog00_p4pfalse_contract_strict,20250921_210712,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,13,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,4,7.0,5,2,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,40,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250920_014954,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,11,0,0,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,40,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_212035,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,40,ctx1_fog00_p4ptrue_contract_none,20250920_014109,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,0,0,0.0,130,False,False,3,2,1,2,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,40,ctx1_fog00_p4ptrue_contract_none,20250921_210237,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,70,0,70,0.5,130,False,True,1,1,0,1,6,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,41,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_212252,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,8,0,0,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,41,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_214250,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,7,0,0,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,1,2,,0,0,10,10,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,41,ctx1_fog00_p4pfalse_contract_none,20250919_211640,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,10,0,0,65,0,65,0.5,130,False,True,1,1,0,0,0,2,2,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,41,ctx1_fog00_p4pfalse_contract_none,20250921_213613,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,41,ctx1_fog00_p4pfalse_contract_strict,20250919_211917,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,3.0,2,1,0,0,1,3,2,3,1
Llama_405B-Llama_405B,41,ctx1_fog00_p4pfalse_contract_strict,20250921_213832,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,4,2.0,2,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,41,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_213137,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,41,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_214630,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,80,80,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,41,ctx1_fog00_p4ptrue_contract_none,20250919_211502,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,130,70,60,0.03846153846153855,130,True,True,3,3,0,3,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,41,ctx1_fog00_p4ptrue_contract_none,20250921_212445,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,70,0,70,0.5,130,False,True,1,1,0,1,8,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,42,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_214544,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,8,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,1,2,,0,0,15,15,1,3,2,3,1
Llama_405B-Llama_405B,42,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_215816,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,7,0,0,130,77,53,0.0923076923076922,130,True,True,1,1,0,0,0,3,1,1,3,,0,0,11,9,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,42,ctx1_fog00_p4pfalse_contract_none,20250919_213952,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,125,0,125,0.5,130,False,True,3,1,3,0,0,2,14,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,42,ctx1_fog00_p4pfalse_contract_none,20250921_215427,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,42,ctx1_fog00_p4pfalse_contract_strict,20250919_214325,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,8,0,0,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
Llama_405B-Llama_405B,42,ctx1_fog00_p4pfalse_contract_strict,20250921_215536,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,8,0,0,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,3,5.0,2,3,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,42,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_215002,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,5,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,42,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_220330,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,42,ctx1_fog00_p4ptrue_contract_none,20250919_213728,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,75,75,0,0.5,130,True,False,2,1,1,2,1,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,42,ctx1_fog00_p4ptrue_contract_none,20250921_214930,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,75,75,0,0.5,130,True,False,3,2,1,2,5,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_220139,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,8,0,0,65,0,65,0.5,130,False,True,1,1,0,0,0,2,2,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_221647,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,7,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4pfalse_contract_none,20250919_215520,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,9,0,0,60,60,0,0.5,130,True,False,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4pfalse_contract_none,20250921_220854,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4pfalse_contract_strict,20250919_215844,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,8,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4pfalse_contract_strict,20250921_221448,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_220604,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,10,0,0,120,70,50,0.08333333333333326,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_222128,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4ptrue_contract_none,20250919_215203,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,7,0,0,0,0,0,0.0,130,False,False,3,1,2,2,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4ptrue_contract_none,20250921_220715,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,4,0,0,0,0,0,0.0,130,False,False,1,1,0,0,6,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_222111,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,0,0,2,1,1,2,,0,0,10,10,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_223030,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,130,55,75,0.07692307692307687,130,True,True,1,1,0,0,0,2,3,1,3,,0,0,6,11,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_none,20250919_221513,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,85,0,85,0.5,130,False,True,4,2,2,0,0,2,6,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_none,20250921_222720,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,55,75,0.07692307692307687,130,True,True,1,1,0,0,0,2,4,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_strict,20250919_221808,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,9,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_strict,20250921_222840,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_222419,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,7,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_223406,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,7,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4ptrue_contract_none,20250919_221222,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,7,0,0,0,0,0,0.0,130,False,False,7,3,4,0,8,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4ptrue_contract_none,20250921_222524,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,3,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,45,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_223226,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,8,0,0,130,80,50,0.11538461538461542,130,True,True,1,1,0,0,0,4,1,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,45,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_224923,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,7,0,0,130,63,67,0.01538461538461533,130,True,True,1,1,0,0,0,2,3,1,3,,0,0,14,11,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,45,ctx1_fog00_p4pfalse_contract_none,20250919_222924,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,2,3,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,45,ctx1_fog00_p4pfalse_contract_none,20250921_224220,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,130,55,75,0.07692307692307687,130,True,True,1,1,0,0,0,2,4,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,45,ctx1_fog00_p4pfalse_contract_strict,20250919_223034,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,1,3,2,3,1
Llama_405B-Llama_405B,45,ctx1_fog00_p4pfalse_contract_strict,20250921_224326,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,10,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,45,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_223657,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,45,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_225412,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,9,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,45,ctx1_fog00_p4ptrue_contract_none,20250919_222653,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,0,0,0.0,130,False,False,5,1,4,2,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,45,ctx1_fog00_p4ptrue_contract_none,20250921_223849,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,0,0,0.0,130,False,False,1,1,0,1,8,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
