Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Proposed Player 0,Total Trades Proposed Player 1,Total Trades Accepted,Total Trades Accepted Player 0,Total Trades Accepted Player 1,Total Trades Rejected,Total Trades Rejected Player 0,Total Trades Rejected Player 1,amount_received_by_0_from_trades,amount_received_by_1_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed Player 0,Total P4P Arrangements Proposed Player 1,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted Player 0,Total P4P Arrangements Accepted Player 1,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected Player 0,Total P4P Arrangements Rejected Player 1,Total P4P Promises Kept,Total P4P Promises Kept Player 0,Total P4P Promises Kept Player 1,Total P4P Promises Broken,Total P4P Promises Broken Player 0,Total P4P Promises Broken Player 1,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive Player 0,Total P4P Amounts Promised to Receive Player 1,Total P4P Amounts Received,Total P4P Amounts Received Player 0,Total P4P Amounts Received Player 1,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,contract_moves_blocked_by_partner_shortfall_0,contract_moves_blocked_by_partner_shortfall_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
QWEN_3_235B-QWEN_3_235B,43,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_181946_497753_8712def9,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,2,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_163951,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_220604,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,10,0,0,0,120,70,50,0.08333333333333326,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_222128,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260107_191011_038567_c3e7cb99,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,9,0,0,0,140,65,75,0.03571428571428581,140,True,True,2,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,2,2,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,43,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260107_190943_800411_ab1e8fe4,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,140,81,59,0.07857142857142851,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,6,5,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,43,ctx1_fog00_p4ptrue_contract_none,20250919_163009,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,43,ctx1_fog00_p4ptrue_contract_none,20250919_215203,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,7,0,0,0,0,0,0,0.0,130,False,False,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,43,ctx1_fog00_p4ptrue_contract_none,20250921_220715,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,4,0,0,0,0,0,0,0.0,130,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,43,ctx1_fog00_p4ptrue_contract_none_selfish11,20260107_190711_952393_797f7140,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,43,ctx1_fog00_p4ptrue_contract_none_selfish11,20260113_082653_050095_a0f17698,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,4,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,43,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260107_190904_075569_a2be692f,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,9,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,3,7.0,4,3,2,1,0,0,0,0,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,43,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_082811_828952_c8e6b68d,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,2,2,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260107_191035_911375_6beaeb4e,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,4,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260113_082842_093516_9f76a98f,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,6,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,0,0,0,0,0,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_164934,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,8,8,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_222111,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,10,10,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_223030,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,6,11,1,3,2,3,1
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20251217_154435_866274_63b6018d,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,140,71,69,0.0071428571428571175,140,True,True,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,13,7,1,3,2,3,1
LLAMA_405B-LLAMA_405B,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260107_191325_512403_c09487d9,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,7,0,0,0,140,47,93,0.16428571428571437,140,True,True,5,0,0,4,0,0,1,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,5,3,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260113_182354_634509_37c476ef,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,2,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,15,5,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,44,ctx1_fog00_p4pfalse_contract_none,20250919_164514,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_none,20250919_221513,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,0,85,0,85,0.5,130,False,True,4,0,0,2,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_none,20250921_222720,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,1,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_none,20251112_153821_938377_1c780068,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,0,0,2,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_none,20251217_154435_865650_96c6b30c,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,44,ctx1_fog00_p4pfalse_contract_none_selfish11,20260107_191130_998011_f6c0984a,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,0,130,45,85,0.15384615384615374,140,True,True,7,0,0,3,0,0,4,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,44,ctx1_fog00_p4pfalse_contract_none_selfish11,20260113_182059_190641_af50834d,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,9,0,0,0,140,60,80,0.0714285714285714,140,True,True,5,0,0,2,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,44,ctx1_fog00_p4pfalse_contract_strict,20250919_164655,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5.0,3,2,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_strict,20250919_221808,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,9,0,0,0,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_strict,20250921_222840,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_strict,20251112_153836_483613_066a34f7,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,7,0,0,0,130,70,60,0.03846153846153855,130,True,True,6,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_strict,20251217_154435_865793_a3f44e5c,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,8,0,0,0,75,75,0,0.5,140,True,False,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,2,1,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,44,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260107_191320_754620_eb13c3ea,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,9,0,0,0,140,70,70,0.0,140,True,True,3,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8.0,4,4,3,2,0,0,0,0,1,3,2,3,1
QWEN_3_235B-QWEN_3_235B,44,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_082935_991487_40e32854,QWEN_3_235B-QWEN_3_235B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,2,1,0,0,0,0,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_165207,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,0,75,0,75,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_222419,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,7,0,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_223406,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,7,0,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260107_191403_375038_d6e67cf4,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,5,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,1,3,2,3,1
LLAMA_405B-LLAMA_405B,44,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260107_191327_191636_f40bae1b,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,9,0,0,0,75,75,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Claude_Sonnet_4-Claude_Sonnet_4,44,ctx1_fog00_p4ptrue_contract_none,20250919_164130,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,8,0,0,0,65,0,65,0.5,130,False,True,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
DeepSeek_R1-DeepSeek_R1,44,ctx1_fog00_p4ptrue_contract_none,20250919_221222,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,7,0,0,0,0,0,0,0.0,130,False,False,7,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
Llama_405B-Llama_405B,44,ctx1_fog00_p4ptrue_contract_none,20250921_222524,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,2,3,1
