Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
GPT_4.1-GPT_4.1,37,ctx1_fog00_p4ptrue_contract_none,20250930_162942,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,130,50,80,0.11538461538461542,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,37,ctx1_fog00_p4ptrue_contract_strict,20250930_163125,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,8,0,0,0,85,0,85,0.5,130,False,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,37,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_163424,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_165152,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,8,0,0,0,65,57,8,0.3769230769230769,130,True,False,12,1,11,0,0,2,2,1,2,,0,0,8,8,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4pfalse_contract_none,20250930_164944,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4pfalse_contract_strict,20250930_165042,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,6.0,3,3,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_165311,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_164609,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,130,62,68,0.023076923076922995,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,9,7,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4ptrue_contract_none,20250930_164322,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,6,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4ptrue_contract_strict,20250930_164503,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,8,0,0,0,75,0,75,0.5,130,False,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,38,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_164740,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_175952,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,2,0,0,0,2,4,1,2,,0,0,8,8,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4pfalse_contract_none,20250930_175719,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,0,0,6,6,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4pfalse_contract_strict,20250930_175818,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,8,1,0,0,85,0,85,0.5,130,False,True,0,0,0,0,0,0,0,1,2,7.0,3,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_180111,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,0,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_175248,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,6,2,4,3,0,0,0,1,2,,0,0,10,10,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4ptrue_contract_none,20250930_165537,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,130,50,80,0.11538461538461542,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4ptrue_contract_strict,20250930_175147,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,39,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_175417,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_181339,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,2,1,1,0,0,4,4,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4pfalse_contract_none,20250930_181120,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4pfalse_contract_strict,20250930_181154,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,7.0,4,3,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_181512,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_180636,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,4,0,0,0,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4ptrue_contract_none,20250930_180432,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,6,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4ptrue_contract_strict,20250930_180545,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,40,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_180808,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,4,1,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_182711,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,2,1,1,0,0,3,3,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4pfalse_contract_none,20250930_182450,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,6,1,5,0,0,3,3,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4pfalse_contract_strict,20250930_182545,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,4,2,0,0,0,0,0,0.0,130,False,False,6,0,6,0,0,0,0,1,2,3.0,2,1,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_182826,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_181910,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,7,1,0,0,130,65,65,0.0,130,True,True,2,2,0,4,0,0,0,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4ptrue_contract_none,20250930_181710,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,7,1,0,0,130,65,65,0.0,130,True,True,2,2,0,4,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4ptrue_contract_strict,20250930_181827,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,3,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,41,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_182115,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,8,1,0,0,60,0,60,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_183757,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,4,1,3,0,0,3,3,1,2,,0,0,8,8,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4pfalse_contract_none,20250930_183623,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,1,0,0,4,4,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4pfalse_contract_strict,20250930_183703,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,7.0,4,3,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_183911,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_183243,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,6,0,0,0,1,2,,0,0,5,5,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4ptrue_contract_none,20250930_183027,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,80,50,0.11538461538461542,130,True,True,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4ptrue_contract_strict,20250930_183149,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,42,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_183431,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,6,0,0,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_185025,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,50,80,0.11538461538461542,130,True,True,4,2,2,0,0,3,6,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4pfalse_contract_none,20250930_184811,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,8,0,0,0,65,65,0,0.5,130,True,False,4,1,3,0,0,2,2,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4pfalse_contract_strict,20250930_184854,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,80,50,0.11538461538461542,130,True,True,6,0,6,0,0,0,0,1,2,6.0,4,2,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_185146,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_184446,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,2,2,0,5,0,0,0,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4ptrue_contract_none,20250930_184141,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,65,65,0.0,130,True,True,4,2,2,4,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4ptrue_contract_strict,20250930_184324,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,43,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_184614,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_190612,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,1,0,0,130,55,75,0.07692307692307687,130,True,True,6,1,5,0,0,2,4,1,3,,0,0,8,8,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4pfalse_contract_none,20250930_190259,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,1,1,0,0,2,4,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4pfalse_contract_strict,20250930_190505,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,6.0,3,3,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250930_190727,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,tile_with_judge_implementation,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4ptrue_contract_contract_for_finishing,20250930_185708,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,contract_for_finishing,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,4,2,2,5,0,0,0,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4ptrue_contract_none,20250930_185446,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,,6,0,0,0,130,65,65,0.0,130,True,True,2,2,0,6,0,0,0,0,0,0.0,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4ptrue_contract_strict,20250930_185604,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,2,2,0,1,0,0,0,1,2,4.0,2,2,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,44,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation,20250930_185844,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",True,tile_with_judge_implementation,8,0,0,0,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250930_191956,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,contract_for_finishing,6,0,0,0,130,65,65,0.0,130,True,True,4,2,2,0,0,4,4,1,2,,0,0,10,10,1,3,2,3,1
GPT_4.1-GPT_4.1,45,ctx1_fog00_p4pfalse_contract_none,20250930_082044,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,55,75,0.07692307692307687,130,True,True,2,2,0,0,0,4,6,0,0,0.0,0,0,0,0,1,3,2,3,1
