Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Arrangements Proposed,Total P4P Arrangements Accepted,Total P4P Arrangements Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,78,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_201010_652195_c63a0b96,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,tile_with_judge_implementation,8,0,0,0,70,70,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,2,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_201039_998193_1124cd08,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,contract_for_finishing,6,0,0,0,140,60,80,0.0714285714285714,140,True,True,3,1,2,0,0,0,0,0,2,4,1,2,,0,0,0,0,10,10,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_201020_349776_9baa70d4,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,,6,0,0,0,140,70,70,0.0,140,True,True,2,1,1,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_201035_101358_f6ca17eb,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,5.0,2,3,2,3,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_201058_710188_6ffe1bc6,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",False,tile_with_judge_implementation,3,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_201049_717948_e662fc59,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,contract_for_finishing,9,0,0,0,75,65,10,0.3666666666666667,140,True,False,0,0,0,2,1,1,3,3,0,0,1,2,,0,0,0,0,10,10,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_201023_302836_bcd1f3cc,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,,4,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_201038_254470_a961814b,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,strict,7,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,6.0,2,4,2,3,0,0,2,3,1,3,1
FOUR_1-FOUR_1,79,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_201101_621761_359e7df1,default,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,1)",True,tile_with_judge_implementation,6,0,0,0,140,55,85,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,4,0,0,2,3,1,3,1
FOUR_1-FOUR_1,80,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_201139_688947_7b21d123,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,60,80,0.0714285714285714,140,True,True,2,2,0,0,0,0,0,0,4,6,1,2,,0,0,0,0,10,10,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_201105_294109_759c9207,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,4,4,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_201123_760230_f427bd89,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_201155_352099_6f58b29d,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,1,0,0,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_201154_713419_65b1a576,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,4,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,3,3,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_201110_423217_050f17ac,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,1,1,0,6,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_201124_343410_7620aa96,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,8,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,3.0,2,1,2,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,80,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_201215_004665_c979427e,default,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_195445_059469_ffc3cc58,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,1,2,,0,0,0,0,10,10,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_195445_058866_8799f6f2,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,7,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,6,6,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_195445_059201_68098d17,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,80,60,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,6.0,4,2,4,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_195445_059826_663c28ad,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,7,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_195445_059715_8dfd8dcc,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,9,0,0,0,85,74,11,0.37058823529411766,140,True,False,0,0,0,1,1,0,3,6,0,0,1,3,,0,0,0,0,9,11,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_195445_059075_cae645db,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,10,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,2,1,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_195445_059351_58630e19,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,81,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_195445_060489_05161fb1,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_195445_061034_9179d935,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,7,0,0,0,140,62,78,0.05714285714285716,140,True,True,2,2,0,0,0,0,0,0,4,6,1,3,,0,0,0,0,11,9,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_195445_060125_6ebf4924,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,1,1,0,0,0,0,0,0,3,4,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_195445_060441_2dafd76a,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,5.0,3,2,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_195445_061279_2b08fdb1,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_195445_061927_eb6049ca,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,4,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,10,10,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_195445_060278_43aa1ce9,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,13,0,0,0,75,75,0,0.5,140,True,False,0,0,0,4,2,2,3,10,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_195445_060615_9d787907,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,8.0,3,5,3,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,82,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_195445_061559_c498ca68,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_195604_604599_c98c3243,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,1,2,,0,0,0,0,5,5,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_195445_062966_29acd9a8,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,4,4,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_195445_063731_ea9cfd10,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_195612_026432_dc41cadb,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,8,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_195605_298716_06e4e263,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,12,0,0,0,65,0,65,0.5,140,False,True,0,0,0,1,1,0,3,6,0,0,1,2,,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_195445_063338_798a6bba,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,8,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,2,2,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_195445_064113_16628bdc,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,8,0,0,0,85,85,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,1,3,5.0,4,1,3,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,83,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_195616_026174_08ffa365,default,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,4,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_195711_638518_34e6cc75,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,74,66,0.02857142857142847,140,True,True,1,1,0,0,0,0,0,0,4,4,1,4,,0,0,0,0,10,6,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_195647_932304_09d00c2e,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_195702_603520_59f27dff,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_195718_356466_6e258012,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_195714_080199_73e54e63,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,8,0,0,0,0,0,0,0.0,140,False,False,0,0,0,1,1,0,3,3,0,0,1,2,,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_195657_818501_f2a3be0f,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,0,0,0,0.0,140,False,False,0,0,0,2,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260108_195710_142754_24455cab,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,84,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260108_195720_016615_b3316145,default,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260108_195804_820472_e2728032,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,7,0,0,0,140,48,92,0.15714285714285725,140,True,True,2,2,0,0,0,0,0,0,3,5,1,3,,0,0,0,0,4,16,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4pfalse_contract_none_selfish11,20260108_195725_700397_1cd38ae3,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260108_195759_601027_ef3132d1,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,2,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260108_195814_673045_1ff00a8b,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260108_195811_993765_f8a05eab,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,8,0,0,0,80,70,10,0.375,140,True,False,0,0,0,1,1,0,2,6,0,0,1,3,,0,0,0,0,10,10,2,3,2,3,0
FOUR_1-FOUR_1,85,ctx1_fog00_p4ptrue_contract_none_selfish11,20260108_195732_605598_474c6f06,default,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,9,0,0,0,70,70,0,0.5,140,True,False,0,0,0,1,1,0,4,2,0,0,0,0,0.0,0,0,0,0,0,0,2,3,2,3,0
