Model Pair,Grid ID,Remapped Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Other Player Visible,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Contract Only,Negotiation Internal Reasoning,Total Turns,Format Errors,Format Errors P-Red,Format Errors P-Blue,Format Errors Judge,Non-Cooperative Baseline P-Red,Non-Cooperative Baseline P-Blue,Joint Reward,Reward P-Red,Reward P-Blue,Gini,Max Possible Reward,Reached Goal P-Red,Reached Goal P-Blue,Total Trades Proposed,Total Trades Proposed P-Red,Total Trades Proposed P-Blue,Total Trades Accepted,Total Trades Accepted P-Red,Total Trades Accepted P-Blue,Total Trades Rejected,Total Trades Rejected P-Red,Total Trades Rejected P-Blue,amount_received_by_P-Red_from_trades,amount_received_by_P-Blue_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed P-Red,Total P4P Arrangements Proposed P-Blue,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted P-Red,Total P4P Arrangements Accepted P-Blue,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected P-Red,Total P4P Arrangements Rejected P-Blue,Total P4P Promises Kept,Total P4P Promises Kept P-Red,Total P4P Promises Kept P-Blue,Total P4P Promises Broken,Total P4P Promises Broken P-Red,Total P4P Promises Broken P-Blue,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive P-Red,Total P4P Amounts Promised to Receive P-Blue,Total P4P Amounts Received,Total P4P Amounts Received P-Red,Total P4P Amounts Received P-Blue,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_P-Red,num_tiles_promised_to_receive_from_contract_P-Blue,moves_made_under_strict_contract_P-Red,moves_made_under_strict_contract_P-Blue,contract_moves_blocked_by_partner_shortfall_P-Red,contract_moves_blocked_by_partner_shortfall_P-Blue,points_for_completion_promised_to_P-Red,points_for_completion_promised_to_P-Blue,parity_trades_offered_P-Red,parity_trades_offered_P-Blue,parity_trades_accepted_P-Red,parity_trades_accepted_P-Blue,parity_trades_rejected_P-Red,parity_trades_rejected_P-Blue,extractive_trades_offered_P-Red,extractive_trades_offered_P-Blue,extractive_trades_accepted_P-Red,extractive_trades_accepted_P-Blue,extractive_trades_rejected_P-Red,extractive_trades_rejected_P-Blue,concessionary_trades_offered_P-Red,concessionary_trades_offered_P-Blue,concessionary_trades_accepted_P-Red,concessionary_trades_accepted_P-Blue,concessionary_trades_rejected_P-Red,concessionary_trades_rejected_P-Blue,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,95,35,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_195534_308087_6c06f17e,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,95,35,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_182346_857992_08fae62f,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_182648_168646_3b08ee82,default,True,"[False, False]","[True, True]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_182605_491296_81d00d9c,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_182516_019291_245da421,default,True,"[False, False]","[True, True]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_195557_290486_befc7a76,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_182742_951489_40d4e78a,default,True,"[False, False]","[True, True]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,36,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_182656_920585_8407b890,default,True,"[False, False]","[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_182941_728434_15654e73,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_182910_679230_4911bfe8,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_223132_709024_0451e5e8,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_182806_201283_195e8677,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_183041_252557_761f7919,default,True,"[False, False]","[True, True]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,37,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_183017_216716_5e288a81,default,True,"[False, False]","[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_195647_545593_e5c3d719,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_183156_810797_2f202636,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_183108_967966_75f62b25,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_183107_309476_8b933b5a,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_202903_427925_af73bac4,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,38,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_195647_638408_9237f0a1,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_195944_776031_79ea42b4,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_223204_022406_cddb74ad,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_195844_273839_e196f9fc,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_195843_950913_d3a3ca73,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_200051_907675_a673cd33,default,True,"[False, False]","[True, True]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,39,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_200034_612163_5f95936f,default,True,"[False, False]","[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,True,True,1,0,0,0,0,0,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_203150_420970_9bcf6052,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_203120_418672_de1c3081,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_203039_663809_fec4753c,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_strict_selfish11_opv00_contractonly_nir,20260531_202933_433855_dd3b2083,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_contractonly_nir,20260531_203715_647239_3f493f5a,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,104,40,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11_opv00_contractonly_nir,20260531_203425_652262_4bbe5bb9,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_contractonly_nir,20260531_204257_224985_e7949dee,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11_opv00_contractonly_nir,20260531_204227_219804_ef4f1344,default,True,"[False, False]","[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,105,41,ctx1_fog00_p4ptrue_contract_strict_selfish11_contractonly_nir,20260531_204028_845689_4e0bcce7,default,True,"[False, False]","[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,True,True,1,0,0,0,0,70,0,0,0,0,0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
